"id","email","phone","password_hash","role_id","status","full_name","address","created_at","updated_at"
"d6a9a4a9-a614-5e7d-8fdc-84cb9319ccdc","cap.treo.tay.thien.web3@partner.voucherhub.vn","0903300058","$2b$10$wB.fzs.yyUvSxM4nu2x6duc/oEiqKfeu8u5MFXnLswLBh2lTJcRf.","3","active","Đại Diện Cáp Treo Tây Thiên","Xã Đại Đình, Huyện Tam Đảo, Tỉnh Vĩnh Phúc","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"2b076e6b-5d8d-5cf6-a4d4-42482daf7776","nha.hang.di.mai.web3@partner.voucherhub.vn","0903300059","$2b$10$wB.fzs.yyUvSxM4nu2x6duc/oEiqKfeu8u5MFXnLswLBh2lTJcRf.","3","active","Đại Diện Nhà Hàng Dì Mai","136-138 Lê Thị Hồng Gấm, Phường Nguyễn Thái Bình, Quận 1, TP.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"dd2e2757-6756-516e-a86f-a3fe6646e0af","nha.hang.han.quoc.ssamjang.web3@partner.voucherhub.vn","0903300060","$2b$10$wB.fzs.yyUvSxM4nu2x6duc/oEiqKfeu8u5MFXnLswLBh2lTJcRf.","3","active","Đại Diện Nhà Hàng Hàn Quốc Ssamjang","Tầng B2, TTTM Royal City, 72A Nguyễn Trãi, Thanh Xuân, Hà Nội","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"c7482d68-9c92-51b6-b51e-0ef7803b4156","hoang.yen.group.web3@partner.voucherhub.vn","0903300061","$2b$10$wB.fzs.yyUvSxM4nu2x6duc/oEiqKfeu8u5MFXnLswLBh2lTJcRf.","3","active","Đại Diện Hoàng Yến Group","Tầng 5, Vạn Hạnh Mall, 11 Sư Vạn Hạnh, Quận 10, TP.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"340ad69e-e16c-5035-b852-a76bdf65cf78","nha.hang.bu.too.mac.web3@partner.voucherhub.vn","0903300062","$2b$10$wB.fzs.yyUvSxM4nu2x6duc/oEiqKfeu8u5MFXnLswLBh2lTJcRf.","3","active","Đại Diện Nhà Hàng Bu Too Mac","101/1 Đường Số 28, Khu Phố Sky Garden 2, Tân Phong, Quận 7, TP.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"946a1aa9-d4bc-5137-9aad-93db629224d6","nha.hang.ngan.dinh.windsor.plaza.web3@partner.voucherhub.vn","0903300063","$2b$10$wB.fzs.yyUvSxM4nu2x6duc/oEiqKfeu8u5MFXnLswLBh2lTJcRf.","3","active","Đại Diện Nhà Hàng Ngân Đình (Windsor Plaza)","Tầng 5, Khách Sạn Windsor Plaza, 18 An Dương Vương, Quận 5, TP.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"036a98be-992a-5269-bb47-a76370b5c004","baoz.dimsum.web3@partner.voucherhub.vn","0903300064","$2b$10$wB.fzs.yyUvSxM4nu2x6duc/oEiqKfeu8u5MFXnLswLBh2lTJcRf.","3","active","Đại Diện Baoz Dimsum","88 Nguyễn Tri Phương, Phường 7, Quận 5, TP.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"79c07603-2333-559c-909b-902da96c4c1c","com.tam.phuc.loc.tho.web3@partner.voucherhub.vn","0903300065","$2b$10$wB.fzs.yyUvSxM4nu2x6duc/oEiqKfeu8u5MFXnLswLBh2lTJcRf.","3","active","Đại Diện Cơm Tấm Phúc Lộc Thọ","124 Tô Ngọc Vân, Phường Linh Tây, TP. Thủ Đức, TP.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"431d4798-f6ab-5e98-812c-bf68e1bf5a2f","can.taiwanese.street.hotpot.web3@partner.voucherhub.vn","0903300066","$2b$10$wB.fzs.yyUvSxM4nu2x6duc/oEiqKfeu8u5MFXnLswLBh2lTJcRf.","3","active","Đại Diện Cân Taiwanese Street Hotpot","110 Nguyễn Gia Trí, Phường 25, Quận Bình Thạnh, TP.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"947fcdc3-1802-59f7-8359-11b54935efe4","nha.hang.han.quoc.bornga.web3@partner.voucherhub.vn","0903300067","$2b$10$wB.fzs.yyUvSxM4nu2x6duc/oEiqKfeu8u5MFXnLswLBh2lTJcRf.","3","active","Đại Diện Nhà Hàng Hàn Quốc Bornga","Tầng L5-01, Vincom Landmark 81, 720A Điện Biên Phủ, Bình Thạnh, TP.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"64e8593c-72d5-5f53-a103-fc769724df9f","nha.hang.san.fu.lou.web3@partner.voucherhub.vn","0903300068","$2b$10$wB.fzs.yyUvSxM4nu2x6duc/oEiqKfeu8u5MFXnLswLBh2lTJcRf.","3","active","Đại Diện Nhà Hàng San Fu Lou","Tầng Trệt, AB Tower, 76A Lê Lai, Phường Bến Thành, Quận 1, TP.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"8672b1ff-8f22-58bb-b970-4e8844aba4f9","jinro.bbq.web3@partner.voucherhub.vn","0903300069","$2b$10$wB.fzs.yyUvSxM4nu2x6duc/oEiqKfeu8u5MFXnLswLBh2lTJcRf.","3","active","Đại Diện Jinro BBQ","9A Huỳnh Thúc Kháng, Phường Láng Hạ, Quận Đống Đa, Hà Nội","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"9e258525-c605-5d3d-b7a7-bf4f6b5690f3","nha.hang.hai.san.jeonbok.web3@partner.voucherhub.vn","0903300070","$2b$10$wB.fzs.yyUvSxM4nu2x6duc/oEiqKfeu8u5MFXnLswLBh2lTJcRf.","3","active","Đại Diện Nhà Hàng Hải Sản Jeonbok","32 Hàm Long, Phường Hàng Bài, Quận Hoàn Kiếm, Hà Nội","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"8cf12b8c-3ea1-5ff6-ba8b-bf4d79737855","nha.hang.bac.kim.thang.web3@partner.voucherhub.vn","0903300071","$2b$10$wB.fzs.yyUvSxM4nu2x6duc/oEiqKfeu8u5MFXnLswLBh2lTJcRf.","3","active","Đại Diện Nhà Hàng Bắc Kim Thang","50B Huỳnh Tịnh Của, Phường 19, Quận Bình Thạnh, TP.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"f4a1baa5-cf8c-5af1-90c1-0e336d3aac6a","sargon.bistro.web3@partner.voucherhub.vn","0903300072","$2b$10$wB.fzs.yyUvSxM4nu2x6duc/oEiqKfeu8u5MFXnLswLBh2lTJcRf.","3","active","Đại Diện Sargon Bistro","382/24 Nguyễn Thị Minh Khai, Phường 5, Quận 3, TP.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"8313b277-ed48-5acb-9dbb-6680162e7f7d","dookki.viet.nam.web3@partner.voucherhub.vn","0903300073","$2b$10$wB.fzs.yyUvSxM4nu2x6duc/oEiqKfeu8u5MFXnLswLBh2lTJcRf.","3","active","Đại Diện Dookki Việt Nam","Áp dụng tại toàn bộ hệ thống cửa hàng trên toàn quốc","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"ddfaf478-ada7-5167-9cd0-983f40a261e4","lau.trung.khanh.baoyu.web3@partner.voucherhub.vn","0903300074","$2b$10$wB.fzs.yyUvSxM4nu2x6duc/oEiqKfeu8u5MFXnLswLBh2lTJcRf.","3","active","Đại Diện Lẩu Trùng Khánh BaoYu","816 Sư Vạn Hạnh, Phường 12, Quận 10, TP.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"7af0679b-9827-57fe-8012-5c5f9633b056","a.ma.kitchen.web3@partner.voucherhub.vn","0903300075","$2b$10$wB.fzs.yyUvSxM4nu2x6duc/oEiqKfeu8u5MFXnLswLBh2lTJcRf.","3","active","Đại Diện A Mà Kitchen","23 Tôn Thất Thiệp, Phường Bến Nghé, Quận 1, TP.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"f5ddb0f8-ef72-529f-9dc4-0b631aa7b91e","crispy.donuts.web3@partner.voucherhub.vn","0903300076","$2b$10$wB.fzs.yyUvSxM4nu2x6duc/oEiqKfeu8u5MFXnLswLBh2lTJcRf.","3","active","Đại Diện Crispy Donuts","42 Nguyễn Huệ, Phường Bến Nghé, Quận 1, TP.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"bf7844b0-946a-53da-9af3-904f6f0c00ba","don.chicken.web3@partner.voucherhub.vn","0903300077","$2b$10$wB.fzs.yyUvSxM4nu2x6duc/oEiqKfeu8u5MFXnLswLBh2lTJcRf.","3","active","Đại Diện Don Chicken","25 Hồ Tùng Mậu, Phường Bến Nghé, Quận 1, TP.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"2f6bc906-64a2-5829-aa3a-2050c8e45661","pizza.4p.s.web3@partner.voucherhub.vn","0903300078","$2b$10$wB.fzs.yyUvSxM4nu2x6duc/oEiqKfeu8u5MFXnLswLBh2lTJcRf.","3","active","Đại Diện Pizza 4P's","8/15 Lê Thánh Tôn, Phường Bến Nghé, Quận 1, TP.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"2f107d6e-c011-5c78-b847-e912e78937df","june.noodle.house.web3@partner.voucherhub.vn","0903300079","$2b$10$wB.fzs.yyUvSxM4nu2x6duc/oEiqKfeu8u5MFXnLswLBh2lTJcRf.","3","active","Đại Diện June Noodle House","92 Tân Sơn Nhì, Phường Tân Sơn Nhì, Quận Tân Phú, TP.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"ec6be6c5-c7d7-5a9f-8637-65836fbf810f","tous.les.jours.web3@partner.voucherhub.vn","0903300080","$2b$10$wB.fzs.yyUvSxM4nu2x6duc/oEiqKfeu8u5MFXnLswLBh2lTJcRf.","3","active","Đại Diện TOUS les JOURS","180 Hai Bà Trưng, Phường Đa Kao, Quận 1, TP.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"ad6b3749-34f3-5d09-bdc0-8adb481afac0","saga.coffee.eatery.web3@partner.voucherhub.vn","0903300081","$2b$10$wB.fzs.yyUvSxM4nu2x6duc/oEiqKfeu8u5MFXnLswLBh2lTJcRf.","3","active","Đại Diện Saga Coffee & Eatery","Tầng B1, Toà Nhà Capital Place, 29 Liễu Giai, Ba Đình, Hà Nội","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"cbd8e208-e5dc-5e7c-a623-c667c38acdec","breadtalk.web3@partner.voucherhub.vn","0903300082","$2b$10$wB.fzs.yyUvSxM4nu2x6duc/oEiqKfeu8u5MFXnLswLBh2lTJcRf.","3","active","Đại Diện BreadTalk","Tầng B2, Vincom Center, 72 Lê Thánh Tôn, Bến Nghé, Quận 1, TP.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"bda74083-e8c7-53a2-9209-c42dfc93ed6c","gong.cha.web3@partner.voucherhub.vn","0903300083","$2b$10$wB.fzs.yyUvSxM4nu2x6duc/oEiqKfeu8u5MFXnLswLBh2lTJcRf.","3","active","Đại Diện Gong Cha","83 Hồ Tùng Mậu, Phường Bến Nghé, Quận 1, TP.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"e9b4b220-3e7c-5eb0-936a-dd4fabd03d4e","paris.baguette.web3@partner.voucherhub.vn","0903300084","$2b$10$wB.fzs.yyUvSxM4nu2x6duc/oEiqKfeu8u5MFXnLswLBh2lTJcRf.","3","active","Đại Diện Paris Baguette","Áp dụng tại toàn bộ hệ thống cửa hàng trên toàn quốc","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"dea3657f-7701-5ce6-8468-4f718705c79d","beard.papa.s.web3@partner.voucherhub.vn","0903300085","$2b$10$wB.fzs.yyUvSxM4nu2x6duc/oEiqKfeu8u5MFXnLswLBh2lTJcRf.","3","active","Đại Diện Beard Papa's","các cửa hàng Beard Papa's thuộc khu vực Hà Nội","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"80a8d0c6-e2c8-5cb3-9639-646f0832496a","cong.ca.phe.web3@partner.voucherhub.vn","0903300086","$2b$10$wB.fzs.yyUvSxM4nu2x6duc/oEiqKfeu8u5MFXnLswLBh2lTJcRf.","3","active","Đại Diện Cộng Cà Phê","35A Tràng Tiền, Phường Tràng Tiền, Quận Hoàn Kiếm, Hà Nội","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"6c88622a-0c7a-59d3-84b1-354d3f9262a3","cong.ty.co.phan.vang.bac.da.quy.pnj.web3@partner.voucherhub.vn","0903300087","$2b$10$wB.fzs.yyUvSxM4nu2x6duc/oEiqKfeu8u5MFXnLswLBh2lTJcRf.","3","active","Đại Diện Công Ty Cổ Phần Vàng Bạc Đá Quý PNJ","196 Hai Bà Trưng, Phường Tân Định, Quận 1, TP.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"33829e98-e5cb-579e-97ab-e7367bf35708","liti.florist.web3@partner.voucherhub.vn","0903300088","$2b$10$wB.fzs.yyUvSxM4nu2x6duc/oEiqKfeu8u5MFXnLswLBh2lTJcRf.","3","active","Đại Diện Liti Florist","229 Phố Huế, Phường Phố Huế, Quận Hai Bà Trưng, Hà Nội","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"a3583d75-e391-59ec-87d0-40cd40def8a6","thoi.trang.tre.em.ninh.khuong.web3@partner.voucherhub.vn","0903300089","$2b$10$wB.fzs.yyUvSxM4nu2x6duc/oEiqKfeu8u5MFXnLswLBh2lTJcRf.","3","active","Đại Diện Thời Trang Trẻ Em Ninh Khương","83 Đồng Khởi, Phường Bến Nghé, Quận 1, TP.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"65707d3e-aa74-5043-8228-1bd67721ea5e","marc.fashion.web3@partner.voucherhub.vn","0903300090","$2b$10$wB.fzs.yyUvSxM4nu2x6duc/oEiqKfeu8u5MFXnLswLBh2lTJcRf.","3","active","Đại Diện MARC Fashion","223 Lê Văn Sỹ, Phường 13, Quận 3, TP.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"9327939f-dc24-58b0-bc85-f8165bf6d2b2","thoi.trang.tre.em.rabity.web3@partner.voucherhub.vn","0903300091","$2b$10$wB.fzs.yyUvSxM4nu2x6duc/oEiqKfeu8u5MFXnLswLBh2lTJcRf.","3","active","Đại Diện Thời Trang Trẻ Em Rabity","Tầng 3, Vincom Thảo Điền, TP. Thủ Đức, TP.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"4f985fc6-f4fb-5a53-b834-87837c901be0","thoi.trang.dottie.web3@partner.voucherhub.vn","0903300092","$2b$10$wB.fzs.yyUvSxM4nu2x6duc/oEiqKfeu8u5MFXnLswLBh2lTJcRf.","3","active","Đại Diện Thời Trang Dottie","170 Nguyễn Trãi, Phường Bến Thành, Quận 1, TP.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"7298d608-6508-56aa-90ee-1bd29e8af732","nong.san.sach.bac.tom.web3@partner.voucherhub.vn","0903300093","$2b$10$wB.fzs.yyUvSxM4nu2x6duc/oEiqKfeu8u5MFXnLswLBh2lTJcRf.","3","active","Đại Diện Nông Sản Sạch Bác Tôm","Áp dụng tại toàn bộ hệ thống cửa hàng trên toàn quốc","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"4ea58f3f-368c-5629-87c9-d4d6f371b78b","soc.brothers.web3@partner.voucherhub.vn","0903300094","$2b$10$wB.fzs.yyUvSxM4nu2x6duc/oEiqKfeu8u5MFXnLswLBh2lTJcRf.","3","active","Đại Diện Soc&Brothers","21 Phan Chu Trinh, Phường Phan Chu Trinh, Quận Hoàn Kiếm, Hà Nội","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"f8647878-b276-5341-a336-b53262869554","hoa.yeu.thuong.web3@partner.voucherhub.vn","0903300095","$2b$10$wB.fzs.yyUvSxM4nu2x6duc/oEiqKfeu8u5MFXnLswLBh2lTJcRf.","3","active","Đại Diện Hoa Yêu Thương","17 Hồ Hảo Hớn, Phường Cô Giang, Quận 1, TP.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"6cf766c1-717e-5489-a8c8-7b653781f0ca","gs25.web3@partner.voucherhub.vn","0903300096","$2b$10$wB.fzs.yyUvSxM4nu2x6duc/oEiqKfeu8u5MFXnLswLBh2lTJcRf.","3","active","Đại Diện GS25","Tầng 1, Toà Landmark Plus, 208 Nguyễn Hữu Cảnh, Bình Thạnh, TP.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"4a738834-e566-5f81-be53-17e38361214c","beloved.beyond.web3@partner.voucherhub.vn","0903300097","$2b$10$wB.fzs.yyUvSxM4nu2x6duc/oEiqKfeu8u5MFXnLswLBh2lTJcRf.","3","active","Đại Diện Beloved & Beyond","Áp dụng tại toàn bộ hệ thống cửa hàng trên toàn quốc","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"77f2952f-e078-5df6-b8f8-6c42920d34c2","lock.lock.web3@partner.voucherhub.vn","0903300098","$2b$10$wB.fzs.yyUvSxM4nu2x6duc/oEiqKfeu8u5MFXnLswLBh2lTJcRf.","3","active","Đại Diện Lock&Lock","Tầng B2, Vincom Center, 72 Lê Thánh Tôn, Bến Nghé, Quận 1, TP.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"a28dd5da-2ca9-5ca7-90f3-2c669f853358","k.market.web3@partner.voucherhub.vn","0903300099","$2b$10$wB.fzs.yyUvSxM4nu2x6duc/oEiqKfeu8u5MFXnLswLBh2lTJcRf.","3","active","Đại Diện K-Market","Tầng 1, Toà Golden Palace, Mễ Trì, Nam Từ Liêm, Hà Nội","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"8751072c-c654-532c-8310-667e573ea355","be.group.web3@partner.voucherhub.vn","0903300100","$2b$10$wB.fzs.yyUvSxM4nu2x6duc/oEiqKfeu8u5MFXnLswLBh2lTJcRf.","3","active","Đại Diện Be Group","Tầng 16, Sai Gon Tower, 29 Lê Duẩn, Bến Nghé, Quận 1, TP.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"824046b0-4ad6-5e36-9d36-4391b6ed497c","grab.vietnam.web3@partner.voucherhub.vn","0903300101","$2b$10$wB.fzs.yyUvSxM4nu2x6duc/oEiqKfeu8u5MFXnLswLBh2lTJcRf.","3","active","Đại Diện Grab Vietnam","Tòa nhà Mapletree Business Centre, 1060 Nguyễn Văn Linh, Quận 7, TP.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"1c39a86f-cffb-5d30-a8cd-e185e5aabc42","extrim.cham.soc.giay.web3@partner.voucherhub.vn","0903300102","$2b$10$wB.fzs.yyUvSxM4nu2x6duc/oEiqKfeu8u5MFXnLswLBh2lTJcRf.","3","active","Đại Diện Extrim Chăm Sóc Giày","127B Điện Biên Phủ, Phường 15, Quận Bình Thạnh, TP.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"38191efb-2302-5114-9331-ac97cc028599","xanh.sm.gsm.web3@partner.voucherhub.vn","0903300103","$2b$10$wB.fzs.yyUvSxM4nu2x6duc/oEiqKfeu8u5MFXnLswLBh2lTJcRf.","3","active","Đại Diện Xanh SM (GSM)","Tòa nhà Symphony, Chu Huy Mân, Vinhomes Riverside, Long Biên, Hà Nội","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"c9ebe5b3-87bd-5938-bdb7-34687df6c9f7","he.thong.tiniworld.web3@partner.voucherhub.vn","0903300104","$2b$10$wB.fzs.yyUvSxM4nu2x6duc/oEiqKfeu8u5MFXnLswLBh2lTJcRf.","3","active","Đại Diện Hệ Thống tiNiWorld","Tầng B1, Vincom Landmark 81, 720A Điện Biên Phủ, Bình Thạnh, TP.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
